0.364635364635365	0.00804703672397877	chimp
0.382617382617383	0.0234369037006159	chimp
0.357642357642358	0.0070301600749067	chimp
0.344655344655345	0.0110795708375462	chimp
0.450549450549451	0.0255168980018653	chimp
0.412587412587413	0.0121004415239174	chimp
0.375624375624376	0.0110912893461185	chimp
0.425574425574426	0.012106223094859	chimp
0.375624375624376	0.0141476613502411	chimp
0.326673326673327	0.0121069560255151	chimp
0.426573426573427	0.0110800980033073	chimp
0.331668331668332	0.0110765098536831	chimp
0.401598401598402	0.0182356508809963	chimp
0.360639360639361	0.0182337617372557	chimp
0.312687312687313	0.0141249357106062	chimp
0.320679320679321	0.0172642092295556	chimp
0.321678321678322	0.0100855270015772	chimp
0.412587412587413	0.0182513415779061	chimp
0.433566433566434	0.0121076115436015	chimp
0.315684315684316	0.013131838661994	chimp
0.413586413586414	0.0141463612819142	chimp
0.513486513486514	0.0151753950132728	chimp
0.38961038961039	0.0141377827477221	chimp
0.331668331668332	0.00805597594430919	chimp
0.332667332667333	0.0131143071198998	chimp
0.35964035964036	0.0131346311356911	chimp
0.317682317682318	0.012108241030661	chimp
0.386613386613387	0.0141390187665507	chimp
0.37962037962038	0.0131103219369941	chimp
0.414585414585415	0.0110763575018317	chimp
0.415584415584416	0.010060726629557	chimp
0.36963036963037	0.0131238634381746	chimp
0.358641358641359	0.00804666151926239	chimp
0.416583416583417	0.00905329056140841	chimp
0.434565434565435	0.0121247186568807	chimp
0.407592407592408	0.0100700378691583	chimp
0.294705294705295	0.0131505002737277	chimp
0.372627372627373	0.0151878603470091	chimp
0.354645354645355	0.017256863591162	chimp
0.344655344655345	0.0172788827975495	chimp
0.357642357642358	0.0120990785011818	chimp
0.437562437562438	0.016185558772592	chimp
0.373626373626374	0.0110850090752053	chimp
0.361638361638362	0.0172028105297388	chimp
0.346653346653347	0.0131381669224881	chimp
0.404595404595405	0.0151809126183414	chimp
0.410589410589411	0.0131206459976966	chimp
0.402597402597403	0.0151469138612101	chimp
0.37962037962038	0.0244687791026208	chimp
0.385614385614386	0.0100863814367512	chimp
0.331668331668332	0.0162002117779595	chimp
0.394605394605395	0.0141551898566664	chimp
0.376623376623377	0.0100783999892852	chimp
0.380619380619381	0.019244487472919	chimp
0.310689310689311	0.0151643415695098	chimp
0.302697302697303	0.0111211444877477	chimp
0.350649350649351	0.0172061674830721	chimp
0.343656343656344	0.022327966027586	chimp
0.422577422577423	0.0141287636254425	chimp
0.375624375624376	0.01108916097772	chimp
0.371628371628372	0.0182309063954517	chimp
0.34965034965035	0.0131132043699041	chimp
0.316683316683317	0.0182266799206832	chimp
0.300699300699301	0.0121209798942465	chimp
0.452547452547453	0.01108547475005	chimp
0.34965034965035	0.014191238956971	chimp
0.394605394605395	0.00906825177878469	chimp
0.33966033966034	0.00704032731191476	chimp
0.324675324675325	0.00602897566090099	chimp
0.370629370629371	0.019305573808135	chimp
0.43956043956044	0.0182167915917777	chimp
0.40959040959041	0.0141546041508022	chimp
0.406593406593407	0.0151610487224778	chimp
0.471528471528472	0.0192860991915333	chimp
0.454545454545455	0.015176006325528	chimp
0.363636363636364	0.0202862446539697	chimp
